table_path,field_name,public_field_name,is_redacted_dynamic_field,row_count,missing_count,missing_rate,unique_count,inferred_type,dictionary_label,dictionary_source,data_role_hint,date_field_hint,leakage_risk_hint,is_candidate_primary_key
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,ca_seq,ca_seq,false,526,0,0.0,5,mixed_integer,Cancer Diagnosis Number Associated with NGS Test,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,diagnosis_or_disease_status,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_number,rt_number,false,526,0,0.0,8,mixed_integer,Radiation Therapy Number,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_summ,rt_summ,false,526,0,0.0,<5,mixed_string,Availability of the Radiation Therapy Summary,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_inst,rt_inst,false,526,0,0.0,<5,string,Institution Where Radiation Therapy Was Administered,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_type,rt_type,false,526,35,0.06654,8,string,Radiation Therapy Modality,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_planning,rt_planning,false,526,38,0.072243,10,string,Radiation External Beam Planning Technique,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,dx_rt_start_days,dx_rt_start_days,false,526,0,0.0,378,integer,Time (Days) from Diagnosis to Start of Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,date_or_relative_time,relative_date_or_event_interval; confirm event meaning in data dictionary,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,dx_rt_start_mos,dx_rt_start_mos,false,526,0,0.0,378,float,Time (Months) from Diagnosis to Start of Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,date_or_relative_time,relative_date_or_event_interval; confirm event meaning in data dictionary,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,dx_rt_start_yrs,dx_rt_start_yrs,false,526,0,0.0,378,float,Time (Years) from Diagnosis to Start of Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,date_or_relative_time,relative_date_or_event_interval; confirm event meaning in data dictionary,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_rt_int,rt_rt_int,false,526,0,0.0,57,mixed_integer,Interval in Days Between the Start Date and the End Date of Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,relative_date_or_event_interval; confirm event meaning in data dictionary,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___1,rt_site___1,false,526,522,0.992395,<5,string,Neck Lymph Node Regions Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___2,rt_site___2,false,526,523,0.994297,<5,string,Thoracic Lymph Node Regions Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___3,rt_site___3,false,526,526,1.0,0,empty_or_unknown,Neck and Thoracic Lymph Node Regions Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___4,rt_site___4,false,526,526,1.0,0,empty_or_unknown,Breast/Chest Wall Lymph Node Regions Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___5,rt_site___5,false,526,487,0.925856,<5,string,Abdominal Lymph Nodes Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___6,rt_site___6,false,526,523,0.994297,<5,string,Pelvic Lymph Nodes Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___7,rt_site___7,false,526,524,0.996198,<5,string,Abdominal and Pelvic Lymph Nodes Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___9,rt_site___9,false,526,520,0.988593,<5,string,Lymph Node Region (NOS) Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___10,rt_site___10,false,526,526,1.0,0,empty_or_unknown,Eye/Orbit/Optic Nerve Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___11,rt_site___11,false,526,526,1.0,0,empty_or_unknown,Pituitary Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___12,rt_site___12,false,526,510,0.969582,<5,string,Brain Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___13,rt_site___13,false,526,521,0.990494,<5,string,Brain (Limited) Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___14,rt_site___14,false,526,525,0.998099,<5,string,Spinal Cord Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___20,rt_site___20,false,526,526,1.0,0,empty_or_unknown,Nasopharynx Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___21,rt_site___21,false,526,526,1.0,0,empty_or_unknown,Oral Cavity Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___22,rt_site___22,false,526,526,1.0,0,empty_or_unknown,Oropharynx Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___23,rt_site___23,false,526,526,1.0,0,empty_or_unknown,Larynx (Glottis) or Hypopharynx Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___24,rt_site___24,false,526,526,1.0,0,empty_or_unknown,Sinuses/Nasal Tract Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___25,rt_site___25,false,526,526,1.0,0,empty_or_unknown,Parotid or Other Salivary Glands Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___26,rt_site___26,false,526,526,1.0,0,empty_or_unknown,Thyroid Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___29,rt_site___29,false,526,526,1.0,0,empty_or_unknown,Head and Neck (NOS) Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___30,rt_site___30,false,526,509,0.967681,<5,string,Lung or Bronchus Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___31,rt_site___31,false,526,526,1.0,0,empty_or_unknown,Mesothelium Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___32,rt_site___32,false,526,526,1.0,0,empty_or_unknown,Thymus Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___39,rt_site___39,false,526,519,0.986692,<5,string,Chest/Lung (NOS) Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___40,rt_site___40,false,526,525,0.998099,<5,string,Whole Breast Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___41,rt_site___41,false,526,525,0.998099,<5,string,Partial Breast Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___42,rt_site___42,false,526,518,0.984791,<5,string,Chest Wall Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___50,rt_site___50,false,526,524,0.996198,<5,string,Esophagus Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___51,rt_site___51,false,526,521,0.990494,<5,string,Stomach Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___52,rt_site___52,false,526,524,0.996198,<5,string,Small Bowel Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___53,rt_site___53,false,526,526,1.0,0,empty_or_unknown,Colon Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___54,rt_site___54,false,526,525,0.998099,<5,string,Rectum Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/ca_radtx_dataset.csv,rt_site___55,rt_site___55,false,526,526,1.0,0,empty_or_unknown,Anus Treated with Radiation Therapy,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,treatment,,,false
